flag,month,pooled_diff,avg_disaggregated_diff,difference_pooled_vs_disagg,max_orchard_diff,min_orchard_diff,orchard_details
frost,November,0.002450000000000001,0.0011000000000000003,0.0013500000000000005,0.0011000000000000003,0.0011000000000000003,"[('HC_O2', np.float64(0.0011000000000000003))]"
frost,December,-0.0033999999999999864,0.047750000000000015,-0.05115,0.047750000000000015,0.047750000000000015,"[('HC_O2', np.float64(0.047750000000000015))]"
frost,January,-0.0022499999999999742,0.043800000000000006,-0.04604999999999998,0.043800000000000006,0.043800000000000006,"[('HC_O2', np.float64(0.043800000000000006))]"
frost,February,-0.0044500000000000095,0.043149999999999994,-0.0476,0.043149999999999994,0.043149999999999994,"[('HC_O2', np.float64(0.043149999999999994))]"
frost,March,0.08737499999999998,0.40104999999999996,-0.313675,0.40104999999999996,0.40104999999999996,"[('HC_O2', np.float64(0.40104999999999996))]"
frost,April,0.08397500000000008,0.3985,-0.31452499999999994,0.3985,0.3985,"[('HC_O2', np.float64(0.3985))]"
frost,May,0.084625,0.4001,-0.315475,0.4001,0.4001,"[('HC_O2', np.float64(0.4001))]"
frost,June,0.66755,0.7437499999999999,-0.07619999999999993,0.7437499999999999,0.7437499999999999,"[('HC_O2', np.float64(0.7437499999999999))]"
frost,July,0.66705,0.7465,-0.07945000000000002,0.7465,0.7465,"[('HC_O2', np.float64(0.7465))]"
frost,August,0.6627249999999999,0.7392,-0.07647500000000007,0.7392,0.7392,"[('HC_O2', np.float64(0.7392))]"
pre_harvest_cooler_than_quincy,September,-0.000675000000000002,-0.0015000000000000013,0.0008249999999999993,0.0015000000000000013,0.0015000000000000013,"[('HC_O1', np.float64(-0.0015000000000000013))]"
pre_harvest_cooler_than_quincy,October,-0.0011500000000000017,-0.0006000000000000033,-0.0005499999999999984,0.0006000000000000033,0.0006000000000000033,"[('HC_O1', np.float64(-0.0006000000000000033))]"
pre_harvest_cooler_than_quincy,November,-0.0015249999999999986,0.0007500000000000007,-0.0022749999999999992,0.0007500000000000007,0.0007500000000000007,"[('HC_O1', np.float64(0.0007500000000000007))]"
pre_harvest_cooler_than_quincy,December,0.19077500000000006,0.32700000000000007,-0.136225,0.32700000000000007,0.32700000000000007,"[('HC_O1', np.float64(0.32700000000000007))]"
pre_harvest_cooler_than_quincy,January,0.18314999999999998,0.318,-0.13485000000000003,0.318,0.318,"[('HC_O1', np.float64(0.318))]"
pre_harvest_cooler_than_quincy,February,0.19017500000000004,0.32830000000000004,-0.138125,0.32830000000000004,0.32830000000000004,"[('HC_O1', np.float64(0.32830000000000004))]"
pre_harvest_cooler_than_quincy,March,0.24614999999999998,0.266,-0.019850000000000034,0.266,0.266,"[('HC_O1', np.float64(0.266))]"
pre_harvest_cooler_than_quincy,April,0.24664999999999998,0.26275,-0.016100000000000003,0.26275,0.26275,"[('HC_O1', np.float64(0.26275))]"
pre_harvest_cooler_than_quincy,May,0.24565000000000003,0.26045,-0.01479999999999998,0.26045,0.26045,"[('HC_O1', np.float64(0.26045))]"
pre_harvest_cooler_than_quincy,June,-0.22315000000000004,0.14504999999999998,-0.3682,0.14504999999999998,0.14504999999999998,"[('HC_O1', np.float64(0.14504999999999998))]"
pre_harvest_cooler_than_quincy,July,-0.22320000000000004,0.1412,-0.36440000000000006,0.1412,0.1412,"[('HC_O1', np.float64(0.1412))]"
pre_harvest_cooler_than_quincy,August,-0.221075,0.1441,-0.365175,0.1441,0.1441,"[('HC_O1', np.float64(0.1441))]"
harvest_warmer_than_quincy,September,0.0012600000000000042,0.0015000000000000013,-0.00023999999999999716,0.0015000000000000013,0.0015000000000000013,"[('HC_O1', np.float64(0.0015000000000000013))]"
harvest_warmer_than_quincy,October,-0.0001999999999999988,0.0006000000000000033,-0.0008000000000000021,0.0006000000000000033,0.0006000000000000033,"[('HC_O1', np.float64(0.0006000000000000033))]"
harvest_warmer_than_quincy,November,-0.0021200000000000004,-0.0007500000000000007,-0.0013699999999999997,0.0007500000000000007,0.0007500000000000007,"[('HC_O1', np.float64(-0.0007500000000000007))]"
harvest_warmer_than_quincy,December,-0.23978000000000002,-0.32700000000000007,0.08722000000000005,0.32700000000000007,0.32700000000000007,"[('HC_O1', np.float64(-0.32700000000000007))]"
harvest_warmer_than_quincy,January,-0.23507999999999996,-0.318,0.08292000000000005,0.318,0.318,"[('HC_O1', np.float64(-0.318))]"
harvest_warmer_than_quincy,February,-0.24182000000000003,-0.32830000000000004,0.08648,0.32830000000000004,0.32830000000000004,"[('HC_O1', np.float64(-0.32830000000000004))]"
harvest_warmer_than_quincy,March,-0.12228000000000003,-0.266,0.14372,0.266,0.266,"[('HC_O1', np.float64(-0.266))]"
harvest_warmer_than_quincy,April,-0.11798000000000003,-0.26275,0.14476999999999995,0.26275,0.26275,"[('HC_O1', np.float64(-0.26275))]"
harvest_warmer_than_quincy,May,-0.11602000000000001,-0.26045,0.14443,0.26045,0.26045,"[('HC_O1', np.float64(-0.26045))]"
harvest_warmer_than_quincy,June,-0.35258,-0.14504999999999998,-0.20753000000000002,0.14504999999999998,0.14504999999999998,"[('HC_O1', np.float64(-0.14504999999999998))]"
harvest_warmer_than_quincy,July,-0.34800000000000003,-0.1412,-0.20680000000000004,0.1412,0.1412,"[('HC_O1', np.float64(-0.1412))]"
harvest_warmer_than_quincy,August,-0.34978000000000004,-0.1441,-0.20568000000000003,0.1441,0.1441,"[('HC_O1', np.float64(-0.1441))]"
harvest_cooler_than_quincy,September,-0.000675000000000002,-0.0015000000000000013,0.0008249999999999993,0.0015000000000000013,0.0015000000000000013,"[('HC_O1', np.float64(-0.0015000000000000013))]"
harvest_cooler_than_quincy,October,-0.0011500000000000017,-0.0006000000000000033,-0.0005499999999999984,0.0006000000000000033,0.0006000000000000033,"[('HC_O1', np.float64(-0.0006000000000000033))]"
harvest_cooler_than_quincy,November,-0.0015249999999999986,0.0007500000000000007,-0.0022749999999999992,0.0007500000000000007,0.0007500000000000007,"[('HC_O1', np.float64(0.0007500000000000007))]"
harvest_cooler_than_quincy,December,0.19077500000000006,0.32700000000000007,-0.136225,0.32700000000000007,0.32700000000000007,"[('HC_O1', np.float64(0.32700000000000007))]"
harvest_cooler_than_quincy,January,0.18314999999999998,0.318,-0.13485000000000003,0.318,0.318,"[('HC_O1', np.float64(0.318))]"
harvest_cooler_than_quincy,February,0.19017500000000004,0.32830000000000004,-0.138125,0.32830000000000004,0.32830000000000004,"[('HC_O1', np.float64(0.32830000000000004))]"
harvest_cooler_than_quincy,March,0.24614999999999998,0.266,-0.019850000000000034,0.266,0.266,"[('HC_O1', np.float64(0.266))]"
harvest_cooler_than_quincy,April,0.24664999999999998,0.26275,-0.016100000000000003,0.26275,0.26275,"[('HC_O1', np.float64(0.26275))]"
harvest_cooler_than_quincy,May,0.24565000000000003,0.26045,-0.01479999999999998,0.26045,0.26045,"[('HC_O1', np.float64(0.26045))]"
harvest_cooler_than_quincy,June,-0.22315000000000004,0.14504999999999998,-0.3682,0.14504999999999998,0.14504999999999998,"[('HC_O1', np.float64(0.14504999999999998))]"
harvest_cooler_than_quincy,July,-0.22320000000000004,0.1412,-0.36440000000000006,0.1412,0.1412,"[('HC_O1', np.float64(0.1412))]"
harvest_cooler_than_quincy,August,-0.221075,0.1441,-0.365175,0.1441,0.1441,"[('HC_O1', np.float64(0.1441))]"
pre_harvest_warmer_than_othello,September,0.0002999999999999982,0.0007500000000000007,-0.0004500000000000025,0.0007500000000000007,0.0007500000000000007,"[('HC_O2', np.float64(0.0007500000000000007))]"
pre_harvest_warmer_than_othello,October,0.0013999999999999985,0.0010999999999999968,0.00030000000000000165,0.0010999999999999968,0.0010999999999999968,"[('HC_O2', np.float64(0.0010999999999999968))]"
pre_harvest_warmer_than_othello,November,0.0008750000000000008,-0.0020499999999999997,0.0029250000000000005,0.0020499999999999997,0.0020499999999999997,"[('HC_O2', np.float64(-0.0020499999999999997))]"
pre_harvest_warmer_than_othello,December,0.060425000000000006,0.1754,-0.114975,0.1754,0.1754,"[('HC_O2', np.float64(0.1754))]"
pre_harvest_warmer_than_othello,January,0.06667500000000001,0.18164999999999998,-0.11497499999999997,0.18164999999999998,0.18164999999999998,"[('HC_O2', np.float64(0.18164999999999998))]"
pre_harvest_warmer_than_othello,February,0.06919999999999996,0.19044999999999998,-0.12125000000000002,0.19044999999999998,0.19044999999999998,"[('HC_O2', np.float64(0.19044999999999998))]"
pre_harvest_warmer_than_othello,March,-0.164475,-0.10264999999999999,-0.06182500000000002,0.10264999999999999,0.10264999999999999,"[('HC_O2', np.float64(-0.10264999999999999))]"
pre_harvest_warmer_than_othello,April,-0.16674999999999995,-0.10294999999999999,-0.06379999999999997,0.10294999999999999,0.10294999999999999,"[('HC_O2', np.float64(-0.10294999999999999))]"
pre_harvest_warmer_than_othello,May,-0.17157500000000003,-0.11230000000000001,-0.05927500000000002,0.11230000000000001,0.11230000000000001,"[('HC_O2', np.float64(-0.11230000000000001))]"
pre_harvest_warmer_than_othello,June,0.10512499999999997,-0.38110000000000005,0.486225,0.38110000000000005,0.38110000000000005,"[('HC_O2', np.float64(-0.38110000000000005))]"
pre_harvest_warmer_than_othello,July,0.10110000000000002,-0.3854,0.48650000000000004,0.3854,0.3854,"[('HC_O2', np.float64(-0.3854))]"
pre_harvest_warmer_than_othello,August,0.09647499999999998,-0.3933,0.48977499999999996,0.3933,0.3933,"[('HC_O2', np.float64(-0.3933))]"
harvest_warmer_than_othello,September,0.0002999999999999982,0.0007500000000000007,-0.0004500000000000025,0.0007500000000000007,0.0007500000000000007,"[('HC_O2', np.float64(0.0007500000000000007))]"
harvest_warmer_than_othello,October,0.0013999999999999985,0.0010999999999999968,0.00030000000000000165,0.0010999999999999968,0.0010999999999999968,"[('HC_O2', np.float64(0.0010999999999999968))]"
harvest_warmer_than_othello,November,0.0008750000000000008,-0.0020499999999999997,0.0029250000000000005,0.0020499999999999997,0.0020499999999999997,"[('HC_O2', np.float64(-0.0020499999999999997))]"
harvest_warmer_than_othello,December,0.060425000000000006,0.1754,-0.114975,0.1754,0.1754,"[('HC_O2', np.float64(0.1754))]"
harvest_warmer_than_othello,January,0.06667500000000001,0.18164999999999998,-0.11497499999999997,0.18164999999999998,0.18164999999999998,"[('HC_O2', np.float64(0.18164999999999998))]"
harvest_warmer_than_othello,February,0.06919999999999996,0.19044999999999998,-0.12125000000000002,0.19044999999999998,0.19044999999999998,"[('HC_O2', np.float64(0.19044999999999998))]"
harvest_warmer_than_othello,March,-0.164475,-0.10264999999999999,-0.06182500000000002,0.10264999999999999,0.10264999999999999,"[('HC_O2', np.float64(-0.10264999999999999))]"
harvest_warmer_than_othello,April,-0.16674999999999995,-0.10294999999999999,-0.06379999999999997,0.10294999999999999,0.10294999999999999,"[('HC_O2', np.float64(-0.10294999999999999))]"
harvest_warmer_than_othello,May,-0.17157500000000003,-0.11230000000000001,-0.05927500000000002,0.11230000000000001,0.11230000000000001,"[('HC_O2', np.float64(-0.11230000000000001))]"
harvest_warmer_than_othello,June,0.10512499999999997,-0.38110000000000005,0.486225,0.38110000000000005,0.38110000000000005,"[('HC_O2', np.float64(-0.38110000000000005))]"
harvest_warmer_than_othello,July,0.10110000000000002,-0.3854,0.48650000000000004,0.3854,0.3854,"[('HC_O2', np.float64(-0.3854))]"
harvest_warmer_than_othello,August,0.09647499999999998,-0.3933,0.48977499999999996,0.3933,0.3933,"[('HC_O2', np.float64(-0.3933))]"
harvest_cooler_than_othello,September,-0.0006600000000000009,-0.0007500000000000007,8.99999999999998e-05,0.0007500000000000007,0.0007500000000000007,"[('HC_O2', np.float64(-0.0007500000000000007))]"
harvest_cooler_than_othello,October,-0.0001999999999999988,-0.0010999999999999968,0.000899999999999998,0.0010999999999999968,0.0010999999999999968,"[('HC_O2', np.float64(-0.0010999999999999968))]"
harvest_cooler_than_othello,November,0.003160000000000003,0.0020499999999999997,0.0011100000000000033,0.0020499999999999997,0.0020499999999999997,"[('HC_O2', np.float64(0.0020499999999999997))]"
harvest_cooler_than_othello,December,-0.16214,-0.1754,0.013259999999999994,0.1754,0.1754,"[('HC_O2', np.float64(-0.1754))]"
harvest_cooler_than_othello,January,-0.16463999999999995,-0.18164999999999998,0.017010000000000025,0.18164999999999998,0.18164999999999998,"[('HC_O2', np.float64(-0.18164999999999998))]"
harvest_cooler_than_othello,February,-0.17318000000000003,-0.19044999999999998,0.017269999999999952,0.19044999999999998,0.19044999999999998,"[('HC_O2', np.float64(-0.19044999999999998))]"
harvest_cooler_than_othello,March,-0.008399999999999963,0.10264999999999999,-0.11104999999999995,0.10264999999999999,0.10264999999999999,"[('HC_O2', np.float64(0.10264999999999999))]"
harvest_cooler_than_othello,April,-0.00985999999999998,0.10294999999999999,-0.11280999999999997,0.10294999999999999,0.10294999999999999,"[('HC_O2', np.float64(0.10294999999999999))]"
harvest_cooler_than_othello,May,-0.0025000000000000022,0.11230000000000001,-0.11480000000000001,0.11230000000000001,0.11230000000000001,"[('HC_O2', np.float64(0.11230000000000001))]"
harvest_cooler_than_othello,June,0.54142,0.38110000000000005,0.16031999999999996,0.38110000000000005,0.38110000000000005,"[('HC_O2', np.float64(0.38110000000000005))]"
harvest_cooler_than_othello,July,0.5433600000000001,0.3854,0.15796000000000004,0.3854,0.3854,"[('HC_O2', np.float64(0.3854))]"
harvest_cooler_than_othello,August,0.54914,0.3933,0.15583999999999998,0.3933,0.3933,"[('HC_O2', np.float64(0.3933))]"
